YEAR,REGION,STATE,AGE,AGE_COUNTS
2018,11,Massachusetts,70,862
2018,11,Massachusetts,71,905
2018,11,Massachusetts,72,683
2018,11,Massachusetts,73,579
2018,11,Massachusetts,74,599
2018,11,Massachusetts,75,620
2018,11,Massachusetts,76,498
2018,11,Massachusetts,77,421
2018,11,Massachusetts,78,387
2018,11,Massachusetts,79,368
2018,11,Massachusetts,80,344
2018,11,Massachusetts,81,394
2018,11,Massachusetts,82,314
2018,11,Massachusetts,83,288
2018,11,Massachusetts,84,223
2018,11,Massachusetts,85,252
2018,11,Massachusetts,86,231
2018,11,Massachusetts,87,209
2018,11,Massachusetts,88,214
2018,11,Massachusetts,89,176
2018,11,Massachusetts,90,147
2018,11,Massachusetts,91,101
2018,11,Massachusetts,95,526
2018,11,New Hampshire,0,110
2018,11,New Hampshire,1,101
2018,11,New Hampshire,2,122
2018,11,New Hampshire,3,119
2018,11,New Hampshire,4,102
2018,11,New Hampshire,5,127
2018,11,New Hampshire,6,130
2018,11,New Hampshire,7,148
2018,11,New Hampshire,8,124
2018,11,New Hampshire,9,131
2018,11,New Hampshire,10,134
2018,11,New Hampshire,11,150
2018,11,New Hampshire,12,140
2018,11,New Hampshire,13,150
2018,11,New Hampshire,14,131
2018,11,New Hampshire,15,154
2018,11,New Hampshire,16,154
2018,11,New Hampshire,17,134
2018,11,New Hampshire,18,239
2018,11,New Hampshire,19,232
2018,11,New Hampshire,20,193
2018,11,New Hampshire,21,168
2018,11,New Hampshire,22,129
2018,11,New Hampshire,23,158
2018,11,New Hampshire,24,143
2018,11,New Hampshire,25,160
2018,11,New Hampshire,26,148
2018,11,New Hampshire,27,153
2018,11,New Hampshire,28,181
2018,11,New Hampshire,29,146
2018,11,New Hampshire,30,138
2018,11,New Hampshire,31,167
2018,11,New Hampshire,32,150
2018,11,New Hampshire,33,135
2018,11,New Hampshire,34,150
2018,11,New Hampshire,35,127
2018,11,New Hampshire,36,146
2018,11,New Hampshire,37,150
2018,11,New Hampshire,38,132
2018,11,New Hampshire,39,124
2018,11,New Hampshire,40,127
2018,11,New Hampshire,41,134
2018,11,New Hampshire,42,123
2018,11,New Hampshire,43,160
2018,11,New Hampshire,44,137
2018,11,New Hampshire,45,144
2018,11,New Hampshire,46,172
2018,11,New Hampshire,47,173
2018,11,New Hampshire,48,189
2018,11,New Hampshire,49,182
2018,11,New Hampshire,50,183
2018,11,New Hampshire,51,182
2018,11,New Hampshire,52,222
2018,11,New Hampshire,53,224
2018,11,New Hampshire,54,222
2018,11,New Hampshire,55,228
2018,11,New Hampshire,56,223
2018,11,New Hampshire,57,270
2018,11,New Hampshire,58,225
2018,11,New Hampshire,59,237
2018,11,New Hampshire,60,268
2018,11,New Hampshire,61,227
2018,11,New Hampshire,62,224
2018,11,New Hampshire,63,227
2018,11,New Hampshire,64,203
2018,11,New Hampshire,65,230
2018,11,New Hampshire,66,215
2018,11,New Hampshire,67,209
2018,11,New Hampshire,68,188
2018,11,New Hampshire,69,184
2018,11,New Hampshire,70,197
2018,11,New Hampshire,71,187
2018,11,New Hampshire,72,136
2018,11,New Hampshire,73,131
2018,11,New Hampshire,74,125
2018,11,New Hampshire,75,144
2018,11,New Hampshire,76,98
2018,11,New Hampshire,77,113
2018,11,New Hampshire,78,114
2018,11,New Hampshire,79,95
2018,11,New Hampshire,80,89
2018,11,New Hampshire,81,66
2018,11,New Hampshire,82,42
2018,11,New Hampshire,83,56
2018,11,New Hampshire,84,60
2018,11,New Hampshire,85,60
2018,11,New Hampshire,86,58
2018,11,New Hampshire,87,33
2018,11,New Hampshire,88,47
2018,11,New Hampshire,89,36
2018,11,New Hampshire,90,23
2018,11,New Hampshire,91,25
2018,11,New Hampshire,95,83
2018,11,Rhode Island,0,74
2018,11,Rhode Island,1,82
2018,11,Rhode Island,2,95
2018,11,Rhode Island,3,111
2018,11,Rhode Island,4,85
2018,11,Rhode Island,5,127
2018,11,Rhode Island,6,97
2018,11,Rhode Island,7,96
2018,11,Rhode Island,8,128
2018,11,Rhode Island,9,93
2018,11,Rhode Island,10,106
2018,11,Rhode Island,11,97
2018,11,Rhode Island,12,109
2018,11,Rhode Island,13,96
2018,11,Rhode Island,14,119
2018,11,Rhode Island,15,82
2018,11,Rhode Island,16,123
2018,11,Rhode Island,17,126
2018,11,Rhode Island,18,152
2018,11,Rhode Island,19,263
2018,11,Rhode Island,20,160
2018,11,Rhode Island,21,125
2018,11,Rhode Island,22,127
2018,11,Rhode Island,23,102
2018,11,Rhode Island,24,106
2018,11,Rhode Island,25,117
2018,11,Rhode Island,26,126
2018,11,Rhode Island,27,126
2018,11,Rhode Island,28,132
2018,11,Rhode Island,29,132
2018,11,Rhode Island,30,98
2018,11,Rhode Island,31,129
2018,11,Rhode Island,32,104
2018,11,Rhode Island,33,135
2018,11,Rhode Island,34,103
2018,11,Rhode Island,35,147
2018,11,Rhode Island,36,134
2018,11,Rhode Island,37,128
2018,11,Rhode Island,38,125
2018,11,Rhode Island,39,99
2018,11,Rhode Island,40,116
2018,11,Rhode Island,41,126
2018,11,Rhode Island,42,86
2018,11,Rhode Island,43,103
2018,11,Rhode Island,44,106
2018,11,Rhode Island,45,118
2018,11,Rhode Island,46,101
2018,11,Rhode Island,47,112
2018,11,Rhode Island,48,129
2018,11,Rhode Island,49,107
2018,11,Rhode Island,50,132
2018,11,Rhode Island,51,148
2018,11,Rhode Island,52,132
2018,11,Rhode Island,53,156
2018,11,Rhode Island,54,160
2018,11,Rhode Island,55,176
2018,11,Rhode Island,56,146
2018,11,Rhode Island,57,150
2018,11,Rhode Island,58,180
2018,11,Rhode Island,59,151
2018,11,Rhode Island,60,170
2018,11,Rhode Island,61,185
2018,11,Rhode Island,62,171
2018,11,Rhode Island,63,140
2018,11,Rhode Island,64,167
2018,11,Rhode Island,65,161
2018,11,Rhode Island,66,161
2018,11,Rhode Island,67,135
2018,11,Rhode Island,68,143
2018,11,Rhode Island,69,129
2018,11,Rhode Island,70,107
2018,11,Rhode Island,71,136
2018,11,Rhode Island,72,97
2018,11,Rhode Island,73,108
2018,11,Rhode Island,74,119
2018,11,Rhode Island,75,102
2018,11,Rhode Island,76,80
2018,11,Rhode Island,77,85
2018,11,Rhode Island,78,66
2018,11,Rhode Island,79,63
2018,11,Rhode Island,80,62
2018,11,Rhode Island,81,66
2018,11,Rhode Island,82,52
2018,11,Rhode Island,83,55
2018,11,Rhode Island,84,48
2018,11,Rhode Island,85,40
2018,11,Rhode Island,86,43
2018,11,Rhode Island,87,44
2018,11,Rhode Island,88,32
2018,11,Rhode Island,89,31
2018,11,Rhode Island,90,22
2018,11,Rhode Island,91,19
2018,11,Rhode Island,92,23
2018,11,Rhode Island,95,76
2018,11,Vermont,0,45
2018,11,Vermont,1,59
2018,11,Vermont,2,64
2018,11,Vermont,3,60
2018,11,Vermont,4,59
2018,11,Vermont,5,53
2018,11,Vermont,6,50
2018,11,Vermont,7,53
2018,11,Vermont,8,57
2018,11,Vermont,9,65
2018,11,Vermont,10,72
2018,11,Vermont,11,60
2018,11,Vermont,12,52
2018,11,Vermont,13,68
2018,11,Vermont,14,62
2018,11,Vermont,15,45
2018,11,Vermont,16,64
2018,11,Vermont,17,69
2018,11,Vermont,18,94
2018,11,Vermont,19,146
2018,11,Vermont,20,99
2018,11,Vermont,21,84
2018,11,Vermont,22,50
2018,11,Vermont,23,40
2018,11,Vermont,24,48
2018,11,Vermont,25,49
2018,11,Vermont,26,59
2018,11,Vermont,27,63
2018,11,Vermont,28,65
2018,11,Vermont,29,82
2018,11,Vermont,30,71
2018,11,Vermont,31,56
2018,11,Vermont,32,74
2018,11,Vermont,33,61
2018,11,Vermont,34,71
2018,11,Vermont,35,88
2018,11,Vermont,36,69
2018,11,Vermont,37,70
2018,11,Vermont,38,63
2018,11,Vermont,39,58
2018,11,Vermont,40,69
2018,11,Vermont,41,65
2018,11,Vermont,42,71
2018,11,Vermont,43,71
2018,11,Vermont,44,64
2018,11,Vermont,45,61
2018,11,Vermont,46,65
2018,11,Vermont,47,80
2018,11,Vermont,48,76
2018,11,Vermont,49,84
2018,11,Vermont,50,70
2018,11,Vermont,51,93
2018,11,Vermont,52,77
2018,11,Vermont,53,99
2018,11,Vermont,54,99
2018,11,Vermont,55,111
2018,11,Vermont,56,95
2018,11,Vermont,57,94
2018,11,Vermont,58,104
2018,11,Vermont,59,109
2018,11,Vermont,60,121
2018,11,Vermont,61,94
2018,11,Vermont,62,133
2018,11,Vermont,63,150
2018,11,Vermont,64,114
2018,11,Vermont,65,128
2018,11,Vermont,66,108
2018,11,Vermont,67,115
2018,11,Vermont,68,92
2018,11,Vermont,69,100
2018,11,Vermont,70,114
2018,11,Vermont,71,95
2018,11,Vermont,72,75
2018,11,Vermont,73,77
2018,11,Vermont,74,71
2018,11,Vermont,75,69
2018,11,Vermont,76,49
2018,11,Vermont,77,52
2018,11,Vermont,78,40
2018,11,Vermont,79,54
2018,11,Vermont,80,44
2018,11,Vermont,81,26
2018,11,Vermont,82,30
2018,11,Vermont,83,19
2018,11,Vermont,84,19
2018,11,Vermont,85,29
2018,11,Vermont,86,27
2018,11,Vermont,87,28
2018,11,Vermont,88,19
2018,11,Vermont,89,6
2018,11,Vermont,90,15
2018,11,Vermont,91,10
2018,11,Vermont,94,39
2018,12,New Jersey,0,759
2018,12,New Jersey,1,830
2018,12,New Jersey,2,861
2018,12,New Jersey,3,869
2018,12,New Jersey,4,873
2018,12,New Jersey,5,906
2018,12,New Jersey,6,907
2018,12,New Jersey,7,941
2018,12,New Jersey,8,951
2018,12,New Jersey,9,957
2018,12,New Jersey,10,1042
2018,12,New Jersey,11,1011
2018,12,New Jersey,12,1021
2018,12,New Jersey,13,1069
2018,12,New Jersey,14,1043
2018,12,New Jersey,15,1119
2018,12,New Jersey,16,1076
2018,12,New Jersey,17,1115
2018,12,New Jersey,18,1111
2018,12,New Jersey,19,1091
2018,12,New Jersey,20,1012
2018,12,New Jersey,21,1002
2018,12,New Jersey,22,981
2018,12,New Jersey,23,990
2018,12,New Jersey,24,1009
2018,12,New Jersey,25,990
2018,12,New Jersey,26,930
2018,12,New Jersey,27,1044
2018,12,New Jersey,28,1042
2018,12,New Jersey,29,993
2018,12,New Jersey,30,1031
2018,12,New Jersey,31,1048
2018,12,New Jersey,32,1059
2018,12,New Jersey,33,1021
2018,12,New Jersey,34,1066
2018,12,New Jersey,35,1056
2018,12,New Jersey,36,1091
2018,12,New Jersey,37,1068
2018,12,New Jersey,38,1073
2018,12,New Jersey,39,1066
2018,12,New Jersey,40,1088
2018,12,New Jersey,41,1062
2018,12,New Jersey,42,1016
2018,12,New Jersey,43,1018
2018,12,New Jersey,44,1071
2018,12,New Jersey,45,1105
2018,12,New Jersey,46,1075
2018,12,New Jersey,47,1258
2018,12,New Jersey,48,1180
2018,12,New Jersey,49,1240
2018,12,New Jersey,50,1215
2018,12,New Jersey,51,1228
2018,12,New Jersey,52,1246
2018,12,New Jersey,53,1385
2018,12,New Jersey,54,1335
2018,12,New Jersey,55,1438
2018,12,New Jersey,56,1367
2018,12,New Jersey,57,1363
2018,12,New Jersey,58,1448
2018,12,New Jersey,59,1351
2018,12,New Jersey,60,1369
2018,12,New Jersey,61,1361
2018,12,New Jersey,62,1333
2018,12,New Jersey,63,1283
2018,12,New Jersey,64,1199
2018,12,New Jersey,65,1294
2018,12,New Jersey,66,1134
2018,12,New Jersey,67,1072
2018,12,New Jersey,68,1064
2018,12,New Jersey,69,981
2018,12,New Jersey,70,1077
2018,12,New Jersey,71,1053
2018,12,New Jersey,72,822
2018,12,New Jersey,73,761
2018,12,New Jersey,74,749
2018,12,New Jersey,75,782
2018,12,New Jersey,76,687
2018,12,New Jersey,77,582
2018,12,New Jersey,78,502
2018,12,New Jersey,79,485
2018,12,New Jersey,80,468
2018,12,New Jersey,81,413
2018,12,New Jersey,82,417
2018,12,New Jersey,83,364
2018,12,New Jersey,84,314
2018,12,New Jersey,85,330
2018,12,New Jersey,86,332
2018,12,New Jersey,87,279
2018,12,New Jersey,88,251
2018,12,New Jersey,89,246
2018,12,New Jersey,90,181
2018,12,New Jersey,91,143
2018,12,New Jersey,94,645
2018,12,New York,0,1768
2018,12,New York,1,1898
2018,12,New York,2,1929
2018,12,New York,3,1925
2018,12,New York,4,1948
2018,12,New York,5,1975
2018,12,New York,6,1997
2018,12,New York,7,2037
2018,12,New York,8,2009
2018,12,New York,9,2159
2018,12,New York,10,2220
2018,12,New York,11,2180
2018,12,New York,12,2086
2018,12,New York,13,2162
2018,12,New York,14,2356
2018,12,New York,15,2238
2018,12,New York,16,2393
2018,12,New York,17,2388
2018,12,New York,18,2813
2018,12,New York,19,2923
2018,12,New York,20,2618
2018,12,New York,21,2425
2018,12,New York,22,2332
2018,12,New York,23,2311
2018,12,New York,24,2443
2018,12,New York,25,2445
2018,12,New York,26,2490
2018,12,New York,27,2536
2018,12,New York,28,2619
2018,12,New York,29,2540
2018,12,New York,30,2808
2018,12,New York,31,2504
2018,12,New York,32,2634
2018,12,New York,33,2487
2018,12,New York,34,2348
2018,12,New York,35,2415
2018,12,New York,36,2403
2018,12,New York,37,2292
2018,12,New York,38,2330
2018,12,New York,39,2266
2018,12,New York,40,2499
2018,12,New York,41,2039
2018,12,New York,42,2165
2018,12,New York,43,2170
2018,12,New York,44,2085
2018,12,New York,45,2259
2018,12,New York,46,2294
2018,12,New York,47,2496
2018,12,New York,48,2443
2018,12,New York,49,2532
2018,12,New York,50,2669
2018,12,New York,51,2463
2018,12,New York,52,2703
2018,12,New York,53,2770
2018,12,New York,54,2878
2018,12,New York,55,3002
2018,12,New York,56,2945
2018,12,New York,57,3006
2018,12,New York,58,2946
2018,12,New York,59,2974
2018,12,New York,60,3043
2018,12,New York,61,2914
2018,12,New York,62,2769
2018,12,New York,63,2838
2018,12,New York,64,2680
2018,12,New York,65,2644
2018,12,New York,66,2587
2018,12,New York,67,2471
2018,12,New York,68,2338
2018,12,New York,69,2227
2018,12,New York,70,2399
2018,12,New York,71,2390
2018,12,New York,72,1837
2018,12,New York,73,1668
2018,12,New York,74,1696
2018,12,New York,75,1710
2018,12,New York,76,1465
2018,12,New York,77,1270
2018,12,New York,78,1167
2018,12,New York,79,1095
2018,12,New York,80,1110
2018,12,New York,81,997
2018,12,New York,82,860
2018,12,New York,83,851
2018,12,New York,84,765
2018,12,New York,85,745
2018,12,New York,86,665
2018,12,New York,87,593
2018,12,New York,88,577
2018,12,New York,89,496
2018,12,New York,90,460
2018,12,New York,91,359
2018,12,New York,95,1293
2018,12,Pennsylvania,0,1086
2018,12,Pennsylvania,1,1149
2018,12,Pennsylvania,2,1180
2018,12,Pennsylvania,3,1200
2018,12,Pennsylvania,4,1214
2018,12,Pennsylvania,5,1260
2018,12,Pennsylvania,6,1307
2018,12,Pennsylvania,7,1304
2018,12,Pennsylvania,8,1269
2018,12,Pennsylvania,9,1348
2018,12,Pennsylvania,10,1460
2018,12,Pennsylvania,11,1433
2018,12,Pennsylvania,12,1424
2018,12,Pennsylvania,13,1403
2018,12,Pennsylvania,14,1457
2018,12,Pennsylvania,15,1423
2018,12,Pennsylvania,16,1544
2018,12,Pennsylvania,17,1556
2018,12,Pennsylvania,18,2026
2018,12,Pennsylvania,19,2061
2018,12,Pennsylvania,20,1744
2018,12,Pennsylvania,21,1613
2018,12,Pennsylvania,22,1438
2018,12,Pennsylvania,23,1377
2018,12,Pennsylvania,24,1370
2018,12,Pennsylvania,25,1339
2018,12,Pennsylvania,26,1415
2018,12,Pennsylvania,27,1414
2018,12,Pennsylvania,28,1523
2018,12,Pennsylvania,29,1396
2018,12,Pennsylvania,30,1521
2018,12,Pennsylvania,31,1416
2018,12,Pennsylvania,32,1506
2018,12,Pennsylvania,33,1402
2018,12,Pennsylvania,34,1383
2018,12,Pennsylvania,35,1438
2018,12,Pennsylvania,36,1437
2018,12,Pennsylvania,37,1375
2018,12,Pennsylvania,38,1483
2018,12,Pennsylvania,39,1355
2018,12,Pennsylvania,40,1378
2018,12,Pennsylvania,41,1374
2018,12,Pennsylvania,42,1375
2018,12,Pennsylvania,43,1368
2018,12,Pennsylvania,44,1397
2018,12,Pennsylvania,45,1437
2018,12,Pennsylvania,46,1509
2018,12,Pennsylvania,47,1614
2018,12,Pennsylvania,48,1607
2018,12,Pennsylvania,49,1634
2018,12,Pennsylvania,50,1661
2018,12,Pennsylvania,51,1618
2018,12,Pennsylvania,52,1746
2018,12,Pennsylvania,53,1872
2018,12,Pennsylvania,54,1905
2018,12,Pennsylvania,55,1987
2018,12,Pennsylvania,56,2004
2018,12,Pennsylvania,57,2087
2018,12,Pennsylvania,58,2080
2018,12,Pennsylvania,59,2088
2018,12,Pennsylvania,60,2031
2018,12,Pennsylvania,61,2087
2018,12,Pennsylvania,62,2066
2018,12,Pennsylvania,63,2026
2018,12,Pennsylvania,64,2043
2018,12,Pennsylvania,65,1936
2018,12,Pennsylvania,66,1893
2018,12,Pennsylvania,67,1789
2018,12,Pennsylvania,68,1755
2018,12,Pennsylvania,69,1649
2018,12,Pennsylvania,70,1775
2018,12,Pennsylvania,71,1782
2018,12,Pennsylvania,72,1246
2018,12,Pennsylvania,73,1171
2018,12,Pennsylvania,74,1131
2018,12,Pennsylvania,75,1218
2018,12,Pennsylvania,76,1059
2018,12,Pennsylvania,77,950
2018,12,Pennsylvania,78,826
2018,12,Pennsylvania,79,841
2018,12,Pennsylvania,80,814
2018,12,Pennsylvania,81,733
2018,12,Pennsylvania,82,647
2018,12,Pennsylvania,83,592
2018,12,Pennsylvania,84,535
2018,12,Pennsylvania,85,487
2018,12,Pennsylvania,86,465
2018,12,Pennsylvania,87,444
2018,12,Pennsylvania,88,414
2018,12,Pennsylvania,89,334
2018,12,Pennsylvania,90,349
2018,12,Pennsylvania,91,276
2018,12,Pennsylvania,94,912
2018,21,Illinois,0,1268
2018,21,Illinois,1,1258
2018,21,Illinois,2,1381
2018,21,Illinois,3,1378
2018,21,Illinois,4,1349
2018,21,Illinois,5,1293
2018,21,Illinois,6,1340
2018,21,Illinois,7,1374
2018,21,Illinois,8,1408
2018,21,Illinois,9,1419
2018,21,Illinois,10,1498
2018,21,Illinois,11,1611
2018,21,Illinois,12,1490
2018,21,Illinois,13,1549
2018,21,Illinois,14,1568
2018,21,Illinois,15,1562
2018,21,Illinois,16,1587
2018,21,Illinois,17,1660
2018,21,Illinois,18,1700
2018,21,Illinois,19,1510
2018,21,Illinois,20,1477
2018,21,Illinois,21,1390
2018,21,Illinois,22,1428
2018,21,Illinois,23,1396
2018,21,Illinois,24,1436
2018,21,Illinois,25,1492
2018,21,Illinois,26,1517
2018,21,Illinois,27,1610
2018,21,Illinois,28,1612
2018,21,Illinois,29,1512
2018,21,Illinois,30,1599
2018,21,Illinois,31,1477
2018,21,Illinois,32,1593
2018,21,Illinois,33,1568
2018,21,Illinois,34,1546
2018,21,Illinois,35,1652
2018,21,Illinois,36,1534
2018,21,Illinois,37,1604
2018,21,Illinois,38,1503
2018,21,Illinois,39,1490
2018,21,Illinois,40,1620
2018,21,Illinois,41,1478
2018,21,Illinois,42,1464
2018,21,Illinois,43,1489
2018,21,Illinois,44,1440
2018,21,Illinois,45,1512
2018,21,Illinois,46,1587
2018,21,Illinois,47,1659
2018,21,Illinois,48,1551
2018,21,Illinois,49,1556
2018,21,Illinois,50,1656
2018,21,Illinois,51,1657
2018,21,Illinois,52,1671
2018,21,Illinois,53,1680
2018,21,Illinois,54,1849
2018,21,Illinois,55,1865
2018,21,Illinois,56,1934
2018,21,Illinois,57,1918
2018,21,Illinois,58,1943
2018,21,Illinois,59,1853
2018,21,Illinois,60,1905
2018,21,Illinois,61,1943
2018,21,Illinois,62,1832
2018,21,Illinois,63,1769
2018,21,Illinois,64,1810
2018,21,Illinois,65,1655
2018,21,Illinois,66,1666
2018,21,Illinois,67,1609
2018,21,Illinois,68,1506
2018,21,Illinois,69,1424
2018,21,Illinois,70,1413
2018,21,Illinois,71,1493
2018,21,Illinois,72,1151
2018,21,Illinois,73,1013
2018,21,Illinois,74,1021
2018,21,Illinois,75,1052
2018,21,Illinois,76,951
2018,21,Illinois,77,808
2018,21,Illinois,78,735
2018,21,Illinois,79,698
2018,21,Illinois,80,656
2018,21,Illinois,81,646
2018,21,Illinois,82,573
2018,21,Illinois,83,519
2018,21,Illinois,84,468
2018,21,Illinois,85,430
2018,21,Illinois,86,399
2018,21,Illinois,87,363
2018,21,Illinois,88,365
2018,21,Illinois,89,326
2018,21,Illinois,90,250
2018,21,Illinois,94,986
2018,21,Indiana,0,688
2018,21,Indiana,1,740
2018,21,Indiana,2,758
2018,21,Indiana,3,741
2018,21,Indiana,4,757
2018,21,Indiana,5,797
2018,21,Indiana,6,746
2018,21,Indiana,7,803
2018,21,Indiana,8,819
2018,21,Indiana,9,900
2018,21,Indiana,10,804
2018,21,Indiana,11,874
2018,21,Indiana,12,842
2018,21,Indiana,13,874
2018,21,Indiana,14,857
2018,21,Indiana,15,882
2018,21,Indiana,16,836
2018,21,Indiana,17,834
2018,21,Indiana,18,1040
2018,21,Indiana,19,1044
2018,21,Indiana,20,936
2018,21,Indiana,21,867
2018,21,Indiana,22,868
2018,21,Indiana,23,758
2018,21,Indiana,24,724
2018,21,Indiana,25,818
2018,21,Indiana,26,788
2018,21,Indiana,27,863
2018,21,Indiana,28,799
2018,21,Indiana,29,804
2018,21,Indiana,30,791
2018,21,Indiana,31,765
2018,21,Indiana,32,758
2018,21,Indiana,33,733
2018,21,Indiana,34,769
2018,21,Indiana,35,803
2018,21,Indiana,36,778
2018,21,Indiana,37,780
2018,21,Indiana,38,839
2018,21,Indiana,39,777
2018,21,Indiana,40,736
2018,21,Indiana,41,740
2018,21,Indiana,42,749
2018,21,Indiana,43,729
2018,21,Indiana,44,711
2018,21,Indiana,45,756
2018,21,Indiana,46,858
2018,21,Indiana,47,877
2018,21,Indiana,48,828
2018,21,Indiana,49,823
2018,21,Indiana,50,814
2018,21,Indiana,51,838
2018,21,Indiana,52,859
2018,21,Indiana,53,951
2018,21,Indiana,54,931
2018,21,Indiana,55,896
2018,21,Indiana,56,1043
2018,21,Indiana,57,1023
2018,21,Indiana,58,1022
2018,21,Indiana,59,984
2018,21,Indiana,60,973
2018,21,Indiana,61,1036
2018,21,Indiana,62,1042
2018,21,Indiana,63,991
2018,21,Indiana,64,945
2018,21,Indiana,65,911
2018,21,Indiana,66,877
2018,21,Indiana,67,816
2018,21,Indiana,68,795
2018,21,Indiana,69,823
2018,21,Indiana,70,759
2018,21,Indiana,71,823
2018,21,Indiana,72,570
2018,21,Indiana,73,581
2018,21,Indiana,74,555
2018,21,Indiana,75,549
2018,21,Indiana,76,503
2018,21,Indiana,77,461
2018,21,Indiana,78,397
2018,21,Indiana,79,403
2018,21,Indiana,80,369
2018,21,Indiana,81,313
2018,21,Indiana,82,300
2018,21,Indiana,83,274
2018,21,Indiana,84,245
2018,21,Indiana,85,259
2018,21,Indiana,86,193
2018,21,Indiana,87,173
2018,21,Indiana,88,160
2018,21,Indiana,89,157
2018,21,Indiana,90,130
2018,21,Indiana,94,475
2018,21,Michigan,0,843
2018,21,Michigan,1,960
2018,21,Michigan,2,928
2018,21,Michigan,3,1060
2018,21,Michigan,4,983
2018,21,Michigan,5,1033
2018,21,Michigan,6,972
2018,21,Michigan,7,1058
2018,21,Michigan,8,1090
2018,21,Michigan,9,1092
2018,21,Michigan,10,1130
2018,21,Michigan,11,1103
2018,21,Michigan,12,1130
2018,21,Michigan,13,1196
2018,21,Michigan,14,1227
2018,21,Michigan,15,1280
2018,21,Michigan,16,1275
2018,21,Michigan,17,1227
2018,21,Michigan,18,1365
2018,21,Michigan,19,1408
2018,21,Michigan,20,1146
2018,21,Michigan,21,1040
2018,21,Michigan,22,1007
2018,21,Michigan,23,1017
2018,21,Michigan,24,1078
2018,21,Michigan,25,1044
2018,21,Michigan,26,1066
2018,21,Michigan,27,1129
2018,21,Michigan,28,1187
2018,21,Michigan,29,1086
2018,21,Michigan,30,1159
2018,21,Michigan,31,1092
2018,21,Michigan,32,1138
2018,21,Michigan,33,1082
2018,21,Michigan,34,1073
2018,21,Michigan,35,1050
2018,21,Michigan,36,1085
2018,21,Michigan,37,1112
2018,21,Michigan,38,1082
2018,21,Michigan,39,1078
2018,21,Michigan,40,1086
2018,21,Michigan,41,985
2018,21,Michigan,42,1047
2018,21,Michigan,43,985
2018,21,Michigan,44,1119
2018,21,Michigan,45,1130
2018,21,Michigan,46,1162
2018,21,Michigan,47,1239
2018,21,Michigan,48,1256
2018,21,Michigan,49,1290
2018,21,Michigan,50,1354
2018,21,Michigan,51,1360
2018,21,Michigan,52,1329
2018,21,Michigan,53,1398
2018,21,Michigan,54,1449
2018,21,Michigan,55,1502
2018,21,Michigan,56,1579
2018,21,Michigan,57,1584
2018,21,Michigan,58,1590
2018,21,Michigan,59,1648
2018,21,Michigan,60,1723
2018,21,Michigan,61,1682
2018,21,Michigan,62,1616
2018,21,Michigan,63,1598
2018,21,Michigan,64,1552
2018,21,Michigan,65,1521
2018,21,Michigan,66,1516
2018,21,Michigan,67,1450
2018,21,Michigan,68,1301
2018,21,Michigan,69,1314
2018,21,Michigan,70,1293
2018,21,Michigan,71,1290
2018,21,Michigan,72,938
2018,21,Michigan,73,900
2018,21,Michigan,74,945
2018,21,Michigan,75,942
2018,21,Michigan,76,853
2018,21,Michigan,77,700
2018,21,Michigan,78,671
2018,21,Michigan,79,616
2018,21,Michigan,80,582
2018,21,Michigan,81,497
2018,21,Michigan,82,491
2018,21,Michigan,83,477
2018,21,Michigan,84,374
2018,21,Michigan,85,370
2018,21,Michigan,86,344
2018,21,Michigan,87,297
2018,21,Michigan,88,220
2018,21,Michigan,89,210
2018,21,Michigan,90,204
2018,21,Michigan,94,729
2018,21,Ohio,0,1200
2018,21,Ohio,1,1216
2018,21,Ohio,2,1201
2018,21,Ohio,3,1226
2018,21,Ohio,4,1277
2018,21,Ohio,5,1266
2018,21,Ohio,6,1280
2018,21,Ohio,7,1258
2018,21,Ohio,8,1315
2018,21,Ohio,9,1381
2018,21,Ohio,10,1377
2018,21,Ohio,11,1422
2018,21,Ohio,12,1412
2018,21,Ohio,13,1386
2018,21,Ohio,14,1496
2018,21,Ohio,15,1442
2018,21,Ohio,16,1510
2018,21,Ohio,17,1521
2018,21,Ohio,18,1756
2018,21,Ohio,19,1743
2018,21,Ohio,20,1494
2018,21,Ohio,21,1425
2018,21,Ohio,22,1285
2018,21,Ohio,23,1240
2018,21,Ohio,24,1291
2018,21,Ohio,25,1328
2018,21,Ohio,26,1338
2018,21,Ohio,27,1447
2018,21,Ohio,28,1368
2018,21,Ohio,29,1367
2018,21,Ohio,30,1393
2018,21,Ohio,31,1373
2018,21,Ohio,32,1353
2018,21,Ohio,33,1449
2018,21,Ohio,34,1229
2018,21,Ohio,35,1309
2018,21,Ohio,36,1423
2018,21,Ohio,37,1385
2018,21,Ohio,38,1437
2018,21,Ohio,39,1310
2018,21,Ohio,40,1364
2018,21,Ohio,41,1264
2018,21,Ohio,42,1274
2018,21,Ohio,43,1303
2018,21,Ohio,44,1320
2018,21,Ohio,45,1303
2018,21,Ohio,46,1393
2018,21,Ohio,47,1510
2018,21,Ohio,48,1461
2018,21,Ohio,49,1515
2018,21,Ohio,50,1454
2018,21,Ohio,51,1517
2018,21,Ohio,52,1523
2018,21,Ohio,53,1688
2018,21,Ohio,54,1717
2018,21,Ohio,55,1707
2018,21,Ohio,56,1751
2018,21,Ohio,57,1910
2018,21,Ohio,58,1862
2018,21,Ohio,59,1882
2018,21,Ohio,60,1876
2018,21,Ohio,61,1920
2018,21,Ohio,62,1875
2018,21,Ohio,63,1796
2018,21,Ohio,64,1716
2018,21,Ohio,65,1695
