YEAR,REGION,STATE,OCC2010,OCC2010_COUNTS
2017,41,Montana,9100,35
2017,41,Montana,9130,189
2017,41,Montana,9140,5
2017,41,Montana,9150,1
2017,41,Montana,9200,10
2017,41,Montana,9240,6
2017,41,Montana,9260,2
2017,41,Montana,9300,3
2017,41,Montana,9310,1
2017,41,Montana,9360,7
2017,41,Montana,9410,3
2017,41,Montana,9510,5
2017,41,Montana,9520,2
2017,41,Montana,9600,10
2017,41,Montana,9610,15
2017,41,Montana,9620,101
2017,41,Montana,9640,4
2017,41,Montana,9650,2
2017,41,Montana,9720,18
2017,41,Montana,9750,4
2017,41,Montana,9810,1
2017,41,Montana,9820,1
2017,41,Montana,9830,5
2017,41,Montana,9920,4001
2017,41,Nevada,10,133
2017,41,Nevada,20,75
2017,41,Nevada,30,107
2017,41,Nevada,100,12
2017,41,Nevada,110,49
2017,41,Nevada,120,92
2017,41,Nevada,130,26
2017,41,Nevada,140,15
2017,41,Nevada,150,19
2017,41,Nevada,160,19
2017,41,Nevada,205,17
2017,41,Nevada,220,78
2017,41,Nevada,230,58
2017,41,Nevada,300,10
2017,41,Nevada,310,143
2017,41,Nevada,330,19
2017,41,Nevada,350,54
2017,41,Nevada,360,2
2017,41,Nevada,410,86
2017,41,Nevada,420,31
2017,41,Nevada,430,410
2017,41,Nevada,500,10
2017,41,Nevada,520,23
2017,41,Nevada,530,22
2017,41,Nevada,540,25
2017,41,Nevada,560,25
2017,41,Nevada,600,18
2017,41,Nevada,620,84
2017,41,Nevada,700,21
2017,41,Nevada,710,77
2017,41,Nevada,720,15
2017,41,Nevada,730,65
2017,41,Nevada,800,195
2017,41,Nevada,810,9
2017,41,Nevada,820,7
2017,41,Nevada,830,3
2017,41,Nevada,840,20
2017,41,Nevada,850,22
2017,41,Nevada,860,5
2017,41,Nevada,910,30
2017,41,Nevada,930,1
2017,41,Nevada,940,16
2017,41,Nevada,950,1
2017,41,Nevada,1000,122
2017,41,Nevada,1010,30
2017,41,Nevada,1020,48
2017,41,Nevada,1050,59
2017,41,Nevada,1060,3
2017,41,Nevada,1100,18
2017,41,Nevada,1220,8
2017,41,Nevada,1240,1
2017,41,Nevada,1300,11
2017,41,Nevada,1310,3
2017,41,Nevada,1320,4
2017,41,Nevada,1350,5
2017,41,Nevada,1360,38
2017,41,Nevada,1400,4
2017,41,Nevada,1410,19
2017,41,Nevada,1420,2
2017,41,Nevada,1430,9
2017,41,Nevada,1440,1
2017,41,Nevada,1450,1
2017,41,Nevada,1460,16
2017,41,Nevada,1520,3
2017,41,Nevada,1530,40
2017,41,Nevada,1540,19
2017,41,Nevada,1550,44
2017,41,Nevada,1560,8
2017,41,Nevada,1610,3
2017,41,Nevada,1640,1
2017,41,Nevada,1650,4
2017,41,Nevada,1710,2
2017,41,Nevada,1720,3
2017,41,Nevada,1740,20
2017,41,Nevada,1760,16
2017,41,Nevada,1800,1
2017,41,Nevada,1820,9
2017,41,Nevada,1830,1
2017,41,Nevada,1840,11
2017,41,Nevada,1900,1
2017,41,Nevada,1910,3
2017,41,Nevada,1920,7
2017,41,Nevada,1930,6
2017,41,Nevada,1960,28
2017,41,Nevada,2000,54
2017,41,Nevada,2010,104
2017,41,Nevada,2020,6
2017,41,Nevada,2040,25
2017,41,Nevada,2050,3
2017,41,Nevada,2060,5
2017,41,Nevada,2100,111
2017,41,Nevada,2140,41
2017,41,Nevada,2150,20
2017,41,Nevada,2200,102
2017,41,Nevada,2300,47
2017,41,Nevada,2310,423
2017,41,Nevada,2320,57
2017,41,Nevada,2330,28
2017,41,Nevada,2340,78
2017,41,Nevada,2400,4
2017,41,Nevada,2430,15
2017,41,Nevada,2440,2
2017,41,Nevada,2540,89
2017,41,Nevada,2550,9
2017,41,Nevada,2600,16
2017,41,Nevada,2630,97
2017,41,Nevada,2700,27
2017,41,Nevada,2720,35
2017,41,Nevada,2740,7
2017,41,Nevada,2750,29
2017,41,Nevada,2760,28
2017,41,Nevada,2800,7
2017,41,Nevada,2810,14
2017,41,Nevada,2825,15
2017,41,Nevada,2840,5
2017,41,Nevada,2850,30
2017,41,Nevada,2860,13
2017,41,Nevada,2900,24
2017,41,Nevada,2910,25
2017,41,Nevada,2920,6
2017,41,Nevada,3000,7
2017,41,Nevada,3010,13
2017,41,Nevada,3030,2
2017,41,Nevada,3040,3
2017,41,Nevada,3050,18
2017,41,Nevada,3060,88
2017,41,Nevada,3110,10
2017,41,Nevada,3120,1
2017,41,Nevada,3130,244
2017,41,Nevada,3150,5
2017,41,Nevada,3160,19
2017,41,Nevada,3200,5
2017,41,Nevada,3210,1
2017,41,Nevada,3220,13
2017,41,Nevada,3230,12
2017,41,Nevada,3240,19
2017,41,Nevada,3250,13
2017,41,Nevada,3260,1
2017,41,Nevada,3300,23
2017,41,Nevada,3310,15
2017,41,Nevada,3320,35
2017,41,Nevada,3400,11
2017,41,Nevada,3410,39
2017,41,Nevada,3500,50
2017,41,Nevada,3510,21
2017,41,Nevada,3520,7
2017,41,Nevada,3530,13
2017,41,Nevada,3540,12
2017,41,Nevada,3600,84
2017,41,Nevada,3610,3
2017,41,Nevada,3620,9
2017,41,Nevada,3630,42
2017,41,Nevada,3640,38
2017,41,Nevada,3650,109
2017,41,Nevada,3700,7
2017,41,Nevada,3710,15
2017,41,Nevada,3720,8
2017,41,Nevada,3730,23
2017,41,Nevada,3740,20
2017,41,Nevada,3750,2
2017,41,Nevada,3800,42
2017,41,Nevada,3820,108
2017,41,Nevada,3910,12
2017,41,Nevada,3930,249
2017,41,Nevada,3940,27
2017,41,Nevada,3950,49
2017,41,Nevada,4000,376
2017,41,Nevada,4010,70
2017,41,Nevada,4030,184
2017,41,Nevada,4040,145
2017,41,Nevada,4050,33
2017,41,Nevada,4060,23
2017,41,Nevada,4110,324
2017,41,Nevada,4120,47
2017,41,Nevada,4130,91
2017,41,Nevada,4140,55
2017,41,Nevada,4150,58
2017,41,Nevada,4200,42
2017,41,Nevada,4210,18
2017,41,Nevada,4220,337
2017,41,Nevada,4230,363
2017,41,Nevada,4240,13
2017,41,Nevada,4250,123
2017,41,Nevada,4300,68
2017,41,Nevada,4320,13
2017,41,Nevada,4340,7
2017,41,Nevada,4350,45
2017,41,Nevada,4400,252
2017,41,Nevada,4420,14
2017,41,Nevada,4430,66
2017,41,Nevada,4460,4
2017,41,Nevada,4500,8
2017,41,Nevada,4510,75
2017,41,Nevada,4520,49
2017,41,Nevada,4530,70
2017,41,Nevada,4540,9
2017,41,Nevada,4600,107
2017,41,Nevada,4610,109
2017,41,Nevada,4620,64
2017,41,Nevada,4640,1
2017,41,Nevada,4650,39
2017,41,Nevada,4700,455
2017,41,Nevada,4720,495
2017,41,Nevada,4740,8
2017,41,Nevada,4750,17
2017,41,Nevada,4760,391
2017,41,Nevada,4800,13
2017,41,Nevada,4810,50
2017,41,Nevada,4820,14
2017,41,Nevada,4830,10
2017,41,Nevada,4840,77
2017,41,Nevada,4850,117
2017,41,Nevada,4900,18
2017,41,Nevada,4920,144
2017,41,Nevada,4930,1
2017,41,Nevada,4940,11
2017,41,Nevada,4950,27
2017,41,Nevada,4965,33
2017,41,Nevada,5000,168
2017,41,Nevada,5010,3
2017,41,Nevada,5020,10
2017,41,Nevada,5100,17
2017,41,Nevada,5110,44
2017,41,Nevada,5120,138
2017,41,Nevada,5130,17
2017,41,Nevada,5140,15
2017,41,Nevada,5150,1
2017,41,Nevada,5160,26
2017,41,Nevada,5165,13
2017,41,Nevada,5220,11
2017,41,Nevada,5230,2
2017,41,Nevada,5240,382
2017,41,Nevada,5250,10
2017,41,Nevada,5260,38
2017,41,Nevada,5300,68
2017,41,Nevada,5310,22
2017,41,Nevada,5320,16
2017,41,Nevada,5330,14
2017,41,Nevada,5350,14
2017,41,Nevada,5360,6
2017,41,Nevada,5400,152
2017,41,Nevada,5410,49
2017,41,Nevada,5420,16
2017,41,Nevada,5500,1
2017,41,Nevada,5510,27
2017,41,Nevada,5520,38
2017,41,Nevada,5530,1
2017,41,Nevada,5540,6
2017,41,Nevada,5550,29
2017,41,Nevada,5560,10
2017,41,Nevada,5600,32
2017,41,Nevada,5610,60
2017,41,Nevada,5620,220
2017,41,Nevada,5630,7
2017,41,Nevada,5700,321
2017,41,Nevada,5800,9
2017,41,Nevada,5810,23
2017,41,Nevada,5820,55
2017,41,Nevada,5840,23
2017,41,Nevada,5850,5
2017,41,Nevada,5860,146
2017,41,Nevada,5900,5
2017,41,Nevada,5940,69
2017,41,Nevada,6005,4
2017,41,Nevada,6050,36
2017,41,Nevada,6100,1
2017,41,Nevada,6120,5
2017,41,Nevada,6130,1
2017,41,Nevada,6200,95
2017,41,Nevada,6220,11
2017,41,Nevada,6230,115
2017,41,Nevada,6240,28
2017,41,Nevada,6250,6
2017,41,Nevada,6260,225
2017,41,Nevada,6300,1
2017,41,Nevada,6320,39
2017,41,Nevada,6330,14
2017,41,Nevada,6355,76
2017,41,Nevada,6360,5
2017,41,Nevada,6400,1
2017,41,Nevada,6420,46
2017,41,Nevada,6440,57
2017,41,Nevada,6460,9
2017,41,Nevada,6515,11
2017,41,Nevada,6520,11
2017,41,Nevada,6530,3
2017,41,Nevada,6600,3
2017,41,Nevada,6660,10
2017,41,Nevada,6710,1
2017,41,Nevada,6720,4
2017,41,Nevada,6730,13
2017,41,Nevada,6765,13
2017,41,Nevada,6800,1
2017,41,Nevada,6820,8
2017,41,Nevada,6830,3
2017,41,Nevada,6840,29
2017,41,Nevada,6940,6
2017,41,Nevada,7000,39
2017,41,Nevada,7010,22
2017,41,Nevada,7020,13
2017,41,Nevada,7030,6
2017,41,Nevada,7100,2
2017,41,Nevada,7110,2
2017,41,Nevada,7120,5
2017,41,Nevada,7130,5
2017,41,Nevada,7140,30
2017,41,Nevada,7150,11
2017,41,Nevada,7160,1
2017,41,Nevada,7200,68
2017,41,Nevada,7210,21
2017,41,Nevada,7220,27
2017,41,Nevada,7240,4
2017,41,Nevada,7260,10
2017,41,Nevada,7300,3
2017,41,Nevada,7315,40
2017,41,Nevada,7320,3
2017,41,Nevada,7330,15
2017,41,Nevada,7340,58
2017,41,Nevada,7350,3
2017,41,Nevada,7360,2
2017,41,Nevada,7410,12
2017,41,Nevada,7420,17
2017,41,Nevada,7430,4
2017,41,Nevada,7510,12
2017,41,Nevada,7540,10
2017,41,Nevada,7560,3
2017,41,Nevada,7610,4
2017,41,Nevada,7630,37
2017,41,Nevada,7700,45
2017,41,Nevada,7720,8
2017,41,Nevada,7730,2
2017,41,Nevada,7740,2
2017,41,Nevada,7750,53
2017,41,Nevada,7800,22
2017,41,Nevada,7810,15
2017,41,Nevada,7830,2
2017,41,Nevada,7840,11
2017,41,Nevada,7855,3
2017,41,Nevada,7900,3
2017,41,Nevada,7920,1
2017,41,Nevada,7950,7
2017,41,Nevada,8030,9
2017,41,Nevada,8100,2
2017,41,Nevada,8130,1
2017,41,Nevada,8140,33
2017,41,Nevada,8220,19
2017,41,Nevada,8230,14
2017,41,Nevada,8250,2
2017,41,Nevada,8300,48
2017,41,Nevada,8310,6
2017,41,Nevada,8320,9
2017,41,Nevada,8330,3
2017,41,Nevada,8350,7
2017,41,Nevada,8410,1
2017,41,Nevada,8420,1
2017,41,Nevada,8450,6
2017,41,Nevada,8460,1
2017,41,Nevada,8500,6
2017,41,Nevada,8510,1
2017,41,Nevada,8530,2
2017,41,Nevada,8550,2
2017,41,Nevada,8600,8
2017,41,Nevada,8610,19
2017,41,Nevada,8620,6
2017,41,Nevada,8630,4
2017,41,Nevada,8650,14
2017,41,Nevada,8710,2
2017,41,Nevada,8720,3
2017,41,Nevada,8740,69
2017,41,Nevada,8760,8
2017,41,Nevada,8800,11
2017,41,Nevada,8810,6
2017,41,Nevada,8830,2
2017,41,Nevada,8850,1
2017,41,Nevada,8910,1
2017,41,Nevada,8920,2
2017,41,Nevada,8930,1
2017,41,Nevada,8950,9
2017,41,Nevada,8965,96
2017,41,Nevada,9000,18
2017,41,Nevada,9030,47
2017,41,Nevada,9040,9
2017,41,Nevada,9050,37
2017,41,Nevada,9100,58
2017,41,Nevada,9130,313
2017,41,Nevada,9140,163
2017,41,Nevada,9150,6
2017,41,Nevada,9240,1
2017,41,Nevada,9300,1
2017,41,Nevada,9310,3
2017,41,Nevada,9350,14
2017,41,Nevada,9360,10
2017,41,Nevada,9410,7
2017,41,Nevada,9420,10
2017,41,Nevada,9510,1
2017,41,Nevada,9560,2
2017,41,Nevada,9600,33
2017,41,Nevada,9610,39
2017,41,Nevada,9620,294
2017,41,Nevada,9630,4
2017,41,Nevada,9640,52
2017,41,Nevada,9650,1
2017,41,Nevada,9720,17
2017,41,Nevada,9750,3
2017,41,Nevada,9800,3
2017,41,Nevada,9810,13
2017,41,Nevada,9820,6
2017,41,Nevada,9830,26
2017,41,Nevada,9920,11782
2017,41,New Mexico,10,74
2017,41,New Mexico,20,56
2017,41,New Mexico,30,40
2017,41,New Mexico,100,8
2017,41,New Mexico,110,33
2017,41,New Mexico,120,51
2017,41,New Mexico,130,35
2017,41,New Mexico,140,8
2017,41,New Mexico,150,17
2017,41,New Mexico,160,12
2017,41,New Mexico,205,49
2017,41,New Mexico,220,53
2017,41,New Mexico,230,65
2017,41,New Mexico,300,8
2017,41,New Mexico,310,97
2017,41,New Mexico,330,3
2017,41,New Mexico,350,50
2017,41,New Mexico,410,33
2017,41,New Mexico,420,39
2017,41,New Mexico,430,276
2017,41,New Mexico,510,1
2017,41,New Mexico,520,9
2017,41,New Mexico,530,14
2017,41,New Mexico,540,10
2017,41,New Mexico,560,17
2017,41,New Mexico,600,8
2017,41,New Mexico,620,60
2017,41,New Mexico,700,2
2017,41,New Mexico,710,51
2017,41,New Mexico,720,15
2017,41,New Mexico,730,33
2017,41,New Mexico,800,119
2017,41,New Mexico,810,8
2017,41,New Mexico,820,6
2017,41,New Mexico,840,5
2017,41,New Mexico,850,13
2017,41,New Mexico,900,1
2017,41,New Mexico,910,22
2017,41,New Mexico,930,2
2017,41,New Mexico,940,5
2017,41,New Mexico,950,6
2017,41,New Mexico,1000,78
2017,41,New Mexico,1010,18
2017,41,New Mexico,1020,40
2017,41,New Mexico,1050,51
2017,41,New Mexico,1060,9
2017,41,New Mexico,1100,8
2017,41,New Mexico,1220,11
2017,41,New Mexico,1240,1
2017,41,New Mexico,1300,5
2017,41,New Mexico,1310,3
2017,41,New Mexico,1320,2
2017,41,New Mexico,1360,19
2017,41,New Mexico,1400,4
2017,41,New Mexico,1410,9
2017,41,New Mexico,1420,3
2017,41,New Mexico,1430,13
2017,41,New Mexico,1450,2
2017,41,New Mexico,1460,13
2017,41,New Mexico,1520,8
2017,41,New Mexico,1530,58
2017,41,New Mexico,1540,11
2017,41,New Mexico,1550,38
2017,41,New Mexico,1560,5
2017,41,New Mexico,1600,1
2017,41,New Mexico,1610,4
2017,41,New Mexico,1640,1
2017,41,New Mexico,1650,4
2017,41,New Mexico,1700,4
2017,41,New Mexico,1720,5
2017,41,New Mexico,1740,9
2017,41,New Mexico,1760,39
2017,41,New Mexico,1800,2
2017,41,New Mexico,1820,13
2017,41,New Mexico,1830,1
2017,41,New Mexico,1840,11
2017,41,New Mexico,1900,2
2017,41,New Mexico,1910,1
2017,41,New Mexico,1920,5
2017,41,New Mexico,1930,7
2017,41,New Mexico,1960,36
2017,41,New Mexico,2000,71
2017,41,New Mexico,2010,100
2017,41,New Mexico,2020,9
2017,41,New Mexico,2040,22
2017,41,New Mexico,2050,8
2017,41,New Mexico,2060,5
2017,41,New Mexico,2100,73
2017,41,New Mexico,2140,22
2017,41,New Mexico,2150,9
2017,41,New Mexico,2200,122
2017,41,New Mexico,2300,37
2017,41,New Mexico,2310,286
2017,41,New Mexico,2320,53
2017,41,New Mexico,2330,30
2017,41,New Mexico,2340,72
2017,41,New Mexico,2400,4
2017,41,New Mexico,2430,17
2017,41,New Mexico,2440,6
2017,41,New Mexico,2540,102
2017,41,New Mexico,2550,32
2017,41,New Mexico,2600,34
2017,41,New Mexico,2630,54
2017,41,New Mexico,2700,22
2017,41,New Mexico,2720,15
2017,41,New Mexico,2740,3
2017,41,New Mexico,2750,11
2017,41,New Mexico,2760,3
2017,41,New Mexico,2800,1
2017,41,New Mexico,2810,20
2017,41,New Mexico,2825,4
2017,41,New Mexico,2840,5
2017,41,New Mexico,2850,14
2017,41,New Mexico,2860,16
2017,41,New Mexico,2900,8
2017,41,New Mexico,2910,8
2017,41,New Mexico,2920,2
2017,41,New Mexico,3000,3
2017,41,New Mexico,3010,11
2017,41,New Mexico,3030,8
2017,41,New Mexico,3040,2
2017,41,New Mexico,3050,15
2017,41,New Mexico,3060,54
2017,41,New Mexico,3110,6
2017,41,New Mexico,3120,1
2017,41,New Mexico,3130,198
2017,41,New Mexico,3140,2
2017,41,New Mexico,3150,6
2017,41,New Mexico,3160,16
2017,41,New Mexico,3200,1
2017,41,New Mexico,3220,7
2017,41,New Mexico,3230,10
2017,41,New Mexico,3240,11
2017,41,New Mexico,3250,5
2017,41,New Mexico,3260,2
2017,41,New Mexico,3300,17
2017,41,New Mexico,3310,7
2017,41,New Mexico,3320,23
2017,41,New Mexico,3400,15
2017,41,New Mexico,3410,31
2017,41,New Mexico,3500,26
2017,41,New Mexico,3510,18
2017,41,New Mexico,3520,6
2017,41,New Mexico,3530,17
2017,41,New Mexico,3540,9
2017,41,New Mexico,3600,141
2017,41,New Mexico,3610,1
2017,41,New Mexico,3620,2
2017,41,New Mexico,3630,34
2017,41,New Mexico,3640,16
2017,41,New Mexico,3650,63
2017,41,New Mexico,3700,6
2017,41,New Mexico,3710,11
2017,41,New Mexico,3720,7
2017,41,New Mexico,3730,4
2017,41,New Mexico,3740,37
2017,41,New Mexico,3750,2
2017,41,New Mexico,3800,15
2017,41,New Mexico,3820,60
2017,41,New Mexico,3900,2
2017,41,New Mexico,3910,8
2017,41,New Mexico,3930,103
2017,41,New Mexico,3940,6
2017,41,New Mexico,3950,11
2017,41,New Mexico,4000,206
2017,41,New Mexico,4010,44
2017,41,New Mexico,4030,68
2017,41,New Mexico,4040,22
2017,41,New Mexico,4050,26
2017,41,New Mexico,4060,12
2017,41,New Mexico,4110,170
2017,41,New Mexico,4120,11
2017,41,New Mexico,4130,28
2017,41,New Mexico,4140,48
2017,41,New Mexico,4150,20
2017,41,New Mexico,4200,13
2017,41,New Mexico,4210,7
2017,41,New Mexico,4220,240
2017,41,New Mexico,4230,125
2017,41,New Mexico,4240,5
2017,41,New Mexico,4250,89
2017,41,New Mexico,4300,4
2017,41,New Mexico,4320,4
2017,41,New Mexico,4340,6
2017,41,New Mexico,4350,20
2017,41,New Mexico,4400,9
2017,41,New Mexico,4420,2
2017,41,New Mexico,4430,30
2017,41,New Mexico,4460,5
2017,41,New Mexico,4500,5
2017,41,New Mexico,4510,32
2017,41,New Mexico,4520,7
2017,41,New Mexico,4530,6
2017,41,New Mexico,4540,6
2017,41,New Mexico,4600,89
2017,41,New Mexico,4610,220
2017,41,New Mexico,4620,27
2017,41,New Mexico,4640,6
2017,41,New Mexico,4650,13
2017,41,New Mexico,4700,239
2017,41,New Mexico,4720,250
2017,41,New Mexico,4740,13
2017,41,New Mexico,4750,12
2017,41,New Mexico,4760,217
2017,41,New Mexico,4800,5
2017,41,New Mexico,4810,26
2017,41,New Mexico,4820,4
2017,41,New Mexico,4830,2
2017,41,New Mexico,4840,27
2017,41,New Mexico,4850,54
2017,41,New Mexico,4900,1
2017,41,New Mexico,4920,33
2017,41,New Mexico,4940,4
2017,41,New Mexico,4950,6
2017,41,New Mexico,4965,17
2017,41,New Mexico,5000,118
2017,41,New Mexico,5010,2
2017,41,New Mexico,5020,2
2017,41,New Mexico,5030,2
2017,41,New Mexico,5100,7
2017,41,New Mexico,5110,34
2017,41,New Mexico,5120,85
2017,41,New Mexico,5130,4
2017,41,New Mexico,5140,9
2017,41,New Mexico,5150,2
2017,41,New Mexico,5160,25
2017,41,New Mexico,5165,9
2017,41,New Mexico,5220,12
2017,41,New Mexico,5230,3
2017,41,New Mexico,5240,183
2017,41,New Mexico,5250,7
2017,41,New Mexico,5260,19
2017,41,New Mexico,5300,18
2017,41,New Mexico,5310,11
2017,41,New Mexico,5320,11
2017,41,New Mexico,5330,7
2017,41,New Mexico,5340,1
2017,41,New Mexico,5350,8
2017,41,New Mexico,5360,5
2017,41,New Mexico,5400,81
2017,41,New Mexico,5410,5
2017,41,New Mexico,5420,7
2017,41,New Mexico,5510,6
2017,41,New Mexico,5520,22
2017,41,New Mexico,5530,6
2017,41,New Mexico,5540,9
2017,41,New Mexico,5550,22
2017,41,New Mexico,5560,4
2017,41,New Mexico,5600,15
2017,41,New Mexico,5610,17
2017,41,New Mexico,5620,104
2017,41,New Mexico,5630,6
2017,41,New Mexico,5700,248
2017,41,New Mexico,5800,6
2017,41,New Mexico,5810,29
2017,41,New Mexico,5820,27
2017,41,New Mexico,5840,8
2017,41,New Mexico,5850,5
2017,41,New Mexico,5860,97
2017,41,New Mexico,5900,2
2017,41,New Mexico,5920,2
2017,41,New Mexico,5940,35
2017,41,New Mexico,6005,13
2017,41,New Mexico,6040,6
2017,41,New Mexico,6050,97
2017,41,New Mexico,6120,7
2017,41,New Mexico,6130,5
2017,41,New Mexico,6200,80
2017,41,New Mexico,6210,2
2017,41,New Mexico,6220,5
2017,41,New Mexico,6230,93
2017,41,New Mexico,6240,7
2017,41,New Mexico,6250,1
2017,41,New Mexico,6260,143
2017,41,New Mexico,6300,1
2017,41,New Mexico,6320,43
2017,41,New Mexico,6330,3
2017,41,New Mexico,6355,55
2017,41,New Mexico,6400,7
2017,41,New Mexico,6420,29
2017,41,New Mexico,6440,35
2017,41,New Mexico,6460,8
2017,41,New Mexico,6515,19
2017,41,New Mexico,6520,8
2017,41,New Mexico,6530,3
2017,41,New Mexico,6600,7
2017,41,New Mexico,6660,10
2017,41,New Mexico,6710,3
2017,41,New Mexico,6720,6
2017,41,New Mexico,6730,9
2017,41,New Mexico,6740,1
2017,41,New Mexico,6765,2
2017,41,New Mexico,6800,5
2017,41,New Mexico,6820,1
2017,41,New Mexico,6830,7
2017,41,New Mexico,6840,16
2017,41,New Mexico,6940,15
2017,41,New Mexico,7000,23
2017,41,New Mexico,7010,9
2017,41,New Mexico,7020,13
2017,41,New Mexico,7030,2
2017,41,New Mexico,7040,4
2017,41,New Mexico,7130,4
2017,41,New Mexico,7140,20
2017,41,New Mexico,7150,6
2017,41,New Mexico,7160,1
2017,41,New Mexico,7200,72
2017,41,New Mexico,7210,17
2017,41,New Mexico,7220,19
2017,41,New Mexico,7240,8
2017,41,New Mexico,7260,9
2017,41,New Mexico,7300,1
2017,41,New Mexico,7315,25
2017,41,New Mexico,7320,2
2017,41,New Mexico,7330,15
2017,41,New Mexico,7340,46
2017,41,New Mexico,7350,2
2017,41,New Mexico,7360,2
2017,41,New Mexico,7410,11
2017,41,New Mexico,7420,12
2017,41,New Mexico,7430,6
2017,41,New Mexico,7510,3
2017,41,New Mexico,7540,4
2017,41,New Mexico,7560,2
2017,41,New Mexico,7610,5
2017,41,New Mexico,7630,24
2017,41,New Mexico,7700,32
2017,41,New Mexico,7710,2
2017,41,New Mexico,7720,2
2017,41,New Mexico,7740,1
2017,41,New Mexico,7750,13
2017,41,New Mexico,7800,20
2017,41,New Mexico,7810,16
2017,41,New Mexico,7830,1
2017,41,New Mexico,7840,4
2017,41,New Mexico,7855,3
2017,41,New Mexico,7900,2
2017,41,New Mexico,7920,1
2017,41,New Mexico,7950,4
2017,41,New Mexico,8030,4
2017,41,New Mexico,8100,1
2017,41,New Mexico,8140,38
2017,41,New Mexico,8220,5
2017,41,New Mexico,8230,8
2017,41,New Mexico,8250,1
2017,41,New Mexico,8300,11
2017,41,New Mexico,8310,1
2017,41,New Mexico,8320,7
2017,41,New Mexico,8330,1
2017,41,New Mexico,8350,5
2017,41,New Mexico,8410,4
2017,41,New Mexico,8450,2
2017,41,New Mexico,8460,1
2017,41,New Mexico,8500,4
2017,41,New Mexico,8530,2
2017,41,New Mexico,8540,1
2017,41,New Mexico,8550,2
2017,41,New Mexico,8600,2
2017,41,New Mexico,8610,9
2017,41,New Mexico,8620,12
2017,41,New Mexico,8630,6
2017,41,New Mexico,8640,1
2017,41,New Mexico,8650,7
2017,41,New Mexico,8710,4
2017,41,New Mexico,8740,40
2017,41,New Mexico,8750,28
2017,41,New Mexico,8760,6
2017,41,New Mexico,8800,10
2017,41,New Mexico,8810,7
2017,41,New Mexico,8830,2
2017,41,New Mexico,8920,2
2017,41,New Mexico,8950,5
2017,41,New Mexico,8965,27
2017,41,New Mexico,9000,8
2017,41,New Mexico,9030,17
2017,41,New Mexico,9040,3
2017,41,New Mexico,9050,5
2017,41,New Mexico,9100,46
2017,41,New Mexico,9130,204
2017,41,New Mexico,9140,28
2017,41,New Mexico,9150,8
2017,41,New Mexico,9200,3
2017,41,New Mexico,9240,1
2017,41,New Mexico,9300,2
2017,41,New Mexico,9310,1
2017,41,New Mexico,9350,4
2017,41,New Mexico,9360,7
2017,41,New Mexico,9410,2
2017,41,New Mexico,9420,3
2017,41,New Mexico,9510,2
2017,41,New Mexico,9520,3
2017,41,New Mexico,9560,5
2017,41,New Mexico,9600,11
2017,41,New Mexico,9610,31
2017,41,New Mexico,9620,112
2017,41,New Mexico,9630,1
2017,41,New Mexico,9640,14
2017,41,New Mexico,9650,11
2017,41,New Mexico,9720,1
2017,41,New Mexico,9750,3
2017,41,New Mexico,9800,3
2017,41,New Mexico,9810,5
2017,41,New Mexico,9820,13
2017,41,New Mexico,9830,28
2017,41,New Mexico,9920,8744
2017,41,Utah,10,137
2017,41,Utah,20,95
2017,41,Utah,30,130
2017,41,Utah,100,22
2017,41,Utah,110,66
2017,41,Utah,120,125
2017,41,Utah,130,63
2017,41,Utah,140,26
2017,41,Utah,150,23
2017,41,Utah,160,29
2017,41,Utah,205,77
2017,41,Utah,220,88
2017,41,Utah,230,102
2017,41,Utah,300,28
2017,41,Utah,310,99
2017,41,Utah,350,57
2017,41,Utah,410,69
2017,41,Utah,420,37
2017,41,Utah,430,513
2017,41,Utah,500,3
2017,41,Utah,520,24
2017,41,Utah,530,36
2017,41,Utah,540,34
2017,41,Utah,560,32
2017,41,Utah,600,20
2017,41,Utah,620,112
2017,41,Utah,700,14
2017,41,Utah,710,80
2017,41,Utah,720,27
2017,41,Utah,730,64
2017,41,Utah,800,200
2017,41,Utah,810,11
2017,41,Utah,820,6
2017,41,Utah,830,4
2017,41,Utah,840,15
2017,41,Utah,850,45
2017,41,Utah,860,6
2017,41,Utah,910,57
2017,41,Utah,930,14
2017,41,Utah,940,13
2017,41,Utah,950,9
2017,41,Utah,1000,184
2017,41,Utah,1010,85
2017,41,Utah,1020,193
2017,41,Utah,1050,94
2017,41,Utah,1060,14
2017,41,Utah,1100,32
2017,41,Utah,1200,3
2017,41,Utah,1220,10
2017,41,Utah,1240,9
2017,41,Utah,1300,15
2017,41,Utah,1310,8
2017,41,Utah,1320,16
2017,41,Utah,1350,2
2017,41,Utah,1360,29
2017,41,Utah,1400,3
2017,41,Utah,1410,27
2017,41,Utah,1420,6
2017,41,Utah,1430,33
2017,41,Utah,1450,4
2017,41,Utah,1460,25
2017,41,Utah,1520,2
2017,41,Utah,1530,65
2017,41,Utah,1540,27
2017,41,Utah,1550,56
2017,41,Utah,1560,3
2017,41,Utah,1600,2
2017,41,Utah,1610,13
2017,41,Utah,1640,4
2017,41,Utah,1650,22
2017,41,Utah,1700,3
2017,41,Utah,1710,2
2017,41,Utah,1720,11
2017,41,Utah,1740,10
2017,41,Utah,1760,26
2017,41,Utah,1800,2
2017,41,Utah,1820,23
2017,41,Utah,1830,5
2017,41,Utah,1840,10
2017,41,Utah,1900,6
2017,41,Utah,1910,5
